s,Title,Entry ID,Entry Name,Date Added,Date Modified,chembl_id,chembl_pref_name,chiral flag,version,ct enhanced stereo status,Source Path,Source File,Source File Index,Chirality 1,source file,source file index,mmshare version,flags,input,cmdline,Ionization Penalty,Ionization Penalty Charging,Ionization Penalty Neutral,State Penalty,Charging Adjusted Penalty,Tot Q,Tot abs Q,Force Field,Energy,Chiralities Consistent,Variant,Job Name,Chemistry Notes,EZ 1,EZ 2,tautomer probability,EZ 3,EZ 4,Chirality 2,PDB TITLE,PDB ID,PDB CRYST1 a,PDB CRYST1 b,PDB CRYST1 c,PDB CRYST1 alpha,PDB CRYST1 beta,PDB CRYST1 gamma,PDB CRYST1 Space Group,PDB CRYST1 z,PDB CLASSIFICATION,PDB DEPOSITION DATE,PDB format version,PDB R,PDB Rfree,PDB RESOLUTION,PDB EXPDTA,PDB EXPDTA TEMPERATURE,PDB REMARK 350 Biomolecule 1 Transform 1 Chains,PDB REMARK 350 Biomolecule 1 Transform 1 Matrix 1,entry id backup,prepared,prepared with version,assigned bond orders,added hydrogens,treated metals,created disulfur,converted selenomethionines,deleted far waters,EXECUTE FUNCTION Input Structure Hash,GSGTC Seq,GSGTC Homology Source,GSGTC Homology Stemres,GSGTC Homology Loopres,GSGTC Homology Seq,GSGTC Homology Similarity,GSGTC Homology Stem Dist,GSGTC Homology Stem Beta,GSGTC Homology Stem Gamma,Potential Energy-OPLS3e,RMS Derivative-OPLS3e,Minimization Converged-OPLS3e,het states,ran protassign,removed non hbond waters,Potential Energy-OPLS3e-1,RMS Derivative-OPLS3e-1,Max Derivative-OPLS3e,Stretch Energy-OPLS3e,Bend Energy-OPLS3e,LJ-14 Energy-OPLS3e,El-14 Energy-OPLS3e,Van der Waals Energy-OPLS3e,Electrostatic Energy-OPLS3e,Dihedral Energy-OPLS3e,target temperature,ran impref,Chirality 3,Chirality 4,Chirality 5,Chirality 6,Chirality 7,grid version,gridbox xcent,gridbox ycent,gridbox zcent,gridbox xrange,gridbox yrange,gridbox zrange,gridbox ligxrange,gridbox ligyrange,gridbox ligzrange,receptor,glide gridfile,glide lignum,glide rotatable bonds,docking score,glide ligand efficiency,glide ligand efficiency sa,glide ligand efficiency ln,glide gscore,glide lipo,glide hbond,glide metal,glide rewards,glide evdw,glide ecoul,glide erotb,glide esite,glide emodel,glide energy,glide einternal,glide confnum,glide posenum,glide eff state penalty,box ax,box ay,box az,box bx,box by,box bz,box cx,box cy,box cz,ct type,original cms file,EZ 5,AtomNumChirality 1,AtomNumChirality 2
,ligprep_map2k-esm1v_ligands.maegz:20,578,esm1v_map2k.20,18-08-2021 07:49,18-08-2021 07:49,CHEMBL2070709,None,FALSE,0,2,/home/titan7/yogesh/DNNDR2_MD/structures/esm1v_map2k,esm1v_map2k.sdf,20,15_S_14_20_16_32,ligprep_map2k-esm1v_ligands.maegz,20,46012,0,W2NIXTFbY0hdYyhGKVtjSF1jKEYpYzEtYyhzYzJbTkhdQyg9TylbTkgyXSlbY0hdYzJDKD1PKVtOSF1bQ0BIXTNbQ0gyXVtDSDJdW0NIMl1bTkhdW0NIMl0z,J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,0.0003,0.0003,0,0,0,1,1,OPLS3e,36.282,TRUE,ligprep_map2k-esm1v_ligands.maegz:20-1,glide-dock_SP_map2k-esm1v_ligands,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glide-grid_map2k,26,6,-6.47,-0.249,-0.737,-1.519,-6.47,-2.144,-0.483,0,-1.867,-35.862,-5.098,0.667,-0.085,-53.037,-40.96,12.847,24,246,0,,,,,,,,,,,,,,
,ligprep_map2k-esm1v_ligands.maegz:3,579,esm1v_map2k.3,18-08-2021 07:49,18-08-2021 07:49,CHEMBL2078873,None,FALSE,0,2,/home/titan7/yogesh/DNNDR2_MD/structures/esm1v_map2k,esm1v_map2k.sdf,3,19_S_17_20_24_35,ligprep_map2k-esm1v_ligands.maegz,3,46012,0,RmMxYyhGKVtjSF1bY0hdW2NIXWMxLWMoW2NIXWMyW05IXUMoPU8pW05IMl0pc2MyQyg9TylbTkhdW0NAQEhdM1tDSDJdW05IXVtDSDJdW0NIMl1bQ0gyXTM=,J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,0.0004,0.0003,0,0.0002,0.001,1,1,OPLS3e,36.621,TRUE,ligprep_map2k-esm1v_ligands.maegz:3-1,glide-dock_SP_map2k-esm1v_ligands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glide-grid_map2k,4,6,-6.447,-0.248,-0.735,-1.514,-6.448,-1.922,-0.615,0,-1.716,-35.2,-6.678,0.667,-0.1,-55.052,-41.878,11.578,138,218,0,,,,,,,,,,,,,,
,ligprep_map2k-esm1v_ligands.maegz:12,580,esm1v_map2k.12,18-08-2021 07:49,18-08-2021 07:49,CHEMBL2070708,None,FALSE,0,2,/home/titan7/yogesh/DNNDR2_MD/structures/esm1v_map2k,esm1v_map2k.sdf,12,19_S_17_20_24_35,ligprep_map2k-esm1v_ligands.maegz,12,46012,0,RmMxYyhGKVtjSF1bY0hdW2NIXWMxLWMoW2NIXWMyW05IXUMoPU8pW05IMl0pc2MyQyg9TylbTkhdW0NAQEhdM1tDSDJdW05IXVtDSDJdW0NIMl1bQ0gyXTM=,J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,0.0004,0.0003,0,0.0002,0.001,1,1,OPLS3e,36.621,TRUE,ligprep_map2k-esm1v_ligands.maegz:12-1,glide-dock_SP_map2k-esm1v_ligands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glide-grid_map2k,17,6,-6.447,-0.248,-0.735,-1.514,-6.448,-1.922,-0.615,0,-1.716,-35.2,-6.678,0.667,-0.1,-55.052,-41.878,11.578,138,218,0,,,,,,,,,,,,,,
,ligprep_map2k-esm1v_ligands.maegz:15,581,esm1v_map2k.15,18-08-2021 07:49,18-08-2021 07:49,CHEMBL516784,None,FALSE,0,2,/home/titan7/yogesh/DNNDR2_MD/structures/esm1v_map2k,esm1v_map2k.sdf,15,15_S_14_20_16_32,ligprep_map2k-esm1v_ligands.maegz,15,46012,0,W2NIXTFbY0hdYyhGKVtjSF1bY0hdYzEtYyhzYzJbTkhdQyg9TylbTkgyXSlbY0hdYzJDKD1PKVtOSF1bQ0BIXTNbQ0gyXVtDSDJdW0NIMl1bTkhdW0NIMl0z,J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,0.0003,0.0003,0,0,0,1,1,OPLS3e,34.019,TRUE,ligprep_map2k-esm1v_ligands.maegz:15-1,glide-dock_SP_map2k-esm1v_ligands,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glide-grid_map2k,20,6,-6.142,-0.246,-0.718,-1.456,-6.142,-2.732,-0.32,0,-1.507,-36.522,-3.023,0.727,-0.031,-52.305,-39.545,10.191,161,128,0,,,,,,,,,,,,,,
,ligprep_map2k-esm1v_ligands.maegz:33,582,esm1v_map2k.33,18-08-2021 07:49,18-08-2021 07:49,CHEMBL2070701,None,FALSE,0,2,/home/titan7/yogesh/DNNDR2_MD/structures/esm1v_map2k,esm1v_map2k.sdf,33,15_S_14_20_16_32,ligprep_map2k-esm1v_ligands.maegz,33,46012,0,W2NIXTFbY0hdYyhGKVtjSF1bY0hdYzEtYyhzYzJbTkhdQyg9TylbTkgyXSlbY0hdYzJDKD1PKVtOSF1bQ0BIXTNbQ0gyXVtDSDJdW0NIMl1bTkhdW0NIMl0z,J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,0.0003,0.0003,0,0,0,1,1,OPLS3e,34.019,TRUE,ligprep_map2k-esm1v_ligands.maegz:33-1,glide-dock_SP_map2k-esm1v_ligands,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glide-grid_map2k,47,6,-6.142,-0.246,-0.718,-1.456,-6.142,-2.732,-0.32,0,-1.507,-36.522,-3.023,0.727,-0.031,-52.305,-39.545,10.191,161,128,0,,,,,,,,,,,,,,
,ligprep_map2k-esm1v_ligands.maegz:4,583,esm1v_map2k.4,18-08-2021 07:49,18-08-2021 07:49,CHEMBL24336,None,FALSE,0,2,/home/titan7/yogesh/DNNDR2_MD/structures/esm1v_map2k,esm1v_map2k.sdf,4,,ligprep_map2k-esm1v_ligands.maegz,4,46012,0,Tz1QKFtPSF0pKFtPSF0pT2MoW2NIXVtjSF0xKVtjSF1bY0hdYzFTQyhGKShGKUY=,J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,0.0734,0.0734,0,0.0645,0.138,-2,2,OPLS3e,4.014,TRUE,ligprep_map2k-esm1v_ligands.maegz:4-1,glide-dock_SP_map2k-esm1v_ligands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glide-grid_map2k,5,4,-5.854,-0.366,-0.922,-1.552,-5.918,-1.923,-0.168,0,-2.372,-24.852,-4.646,0.484,0,-46.135,-29.498,1.304,4,111,0.065,,,,,,,,,,,,,,
,ligprep_map2k-esm1v_ligands.maegz:14,584,esm1v_map2k.14,18-08-2021 07:49,18-08-2021 07:49,CHEMBL2078818,None,FALSE,0,2,/home/titan7/yogesh/DNNDR2_MD/structures/esm1v_map2k,esm1v_map2k.sdf,14,19_S_17_20_24_35,ligprep_map2k-esm1v_ligands.maegz,14,46012,0,W2NIXTFbY0hdYyhGKVtjSF1bY0hdYzEtYyhbY0hdYzJbTkhdQyg9TylbTkgyXSlzYzJDKD1PKVtOSF1bQ0BASF0zW0NIMl1bTkhdW0NIMl1bQ0gyXVtDSDJdMw==,J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,0.0004,0.0003,0,0.0002,0.001,1,1,OPLS3e,32.775,TRUE,ligprep_map2k-esm1v_ligands.maegz:14-1,glide-dock_SP_map2k-esm1v_ligands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glide-grid_map2k,19,6,-5.835,-0.233,-0.682,-1.383,-5.835,-2.48,-0.32,0,-1.419,-38.865,-2.664,0.727,0,-55.902,-41.53,6.806,223,31,0,,,,,,,,,,,,,,
,ligprep_map2k-esm1v_ligands.maegz:29,585,esm1v_map2k.29,18-08-2021 07:49,18-08-2021 07:49,CHEMBL2070702,None,FALSE,0,2,/home/titan7/yogesh/DNNDR2_MD/structures/esm1v_map2k,esm1v_map2k.sdf,29,19_S_17_20_24_35,ligprep_map2k-esm1v_ligands.maegz,29,46012,0,W2NIXTFbY0hdYyhGKVtjSF1bY0hdYzEtYyhbY0hdYzJbTkhdQyg9TylbTkgyXSlzYzJDKD1PKVtOSF1bQ0BASF0zW0NIMl1bTkhdW0NIMl1bQ0gyXVtDSDJdMw==,J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,0.0004,0.0003,0,0.0002,0.001,1,1,OPLS3e,32.775,TRUE,ligprep_map2k-esm1v_ligands.maegz:29-1,glide-dock_SP_map2k-esm1v_ligands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glide-grid_map2k,40,6,-5.835,-0.233,-0.682,-1.383,-5.835,-2.48,-0.32,0,-1.419,-38.865,-2.664,0.727,0,-55.902,-41.53,6.806,223,31,0,,,,,,,,,,,,,,
,ligprep_map2k-esm1v_ligands.maegz:5,586,esm1v_map2k.5,18-08-2021 07:49,18-08-2021 07:49,CHEMBL2070705,None,FALSE,0,2,/home/titan7/yogesh/DNNDR2_MD/structures/esm1v_map2k,esm1v_map2k.sdf,5,15_S_14_20_16_32,ligprep_map2k-esm1v_ligands.maegz,5,46012,0,W2NIXTFjKEYpW2NIXWMoRilbY0hdYzEtYyhzYzJbTkhdQyg9TylbTkgyXSlbY0hdYzJDKD1PKVtOSF1bQ0BIXTNbQ0gyXVtDSDJdW0NIMl1bTkhdW0NIMl0z,J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,0.0003,0.0003,0,0,0,1,1,OPLS3e,32.992,TRUE,ligprep_map2k-esm1v_ligands.maegz:5-1,glide-dock_SP_map2k-esm1v_ligands,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glide-grid_map2k,7,6,-5.791,-0.223,-0.66,-1.36,-5.791,-2.2,-0.248,0,-1.502,-39.066,-3.178,0.667,-0.079,-53.659,-42.244,8.729,19,339,0,,,,,,,,,,,,,,
,ligprep_map2k-esm1v_ligands.maegz:13,587,esm1v_map2k.13,18-08-2021 07:49,18-08-2021 07:49,CHEMBL2078812,None,FALSE,0,2,/home/titan7/yogesh/DNNDR2_MD/structures/esm1v_map2k,esm1v_map2k.sdf,13,15_S_14_20_16_32,ligprep_map2k-esm1v_ligands.maegz,13,46012,0,W2NIXTFjKEYpW2NIXWMoRilbY0hdYzEtYyhzYzJbTkhdQyg9TylbTkgyXSlbY0hdYzJDKD1PKVtOSF1bQ0BIXTNbQ0gyXVtDSDJdW0NIMl1bTkhdW0NIMl0z,J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,0.0003,0.0003,0,0,0,1,1,OPLS3e,32.992,TRUE,ligprep_map2k-esm1v_ligands.maegz:13-1,glide-dock_SP_map2k-esm1v_ligands,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glide-grid_map2k,18,6,-5.791,-0.223,-0.66,-1.36,-5.791,-2.2,-0.248,0,-1.502,-39.066,-3.178,0.667,-0.079,-53.659,-42.244,8.729,19,339,0,,,,,,,,,,,,,,
,ligprep_map2k-esm1v_ligands.maegz:9,588,esm1v_map2k.9,18-08-2021 07:49,18-08-2021 07:49,CHEMBL286678,None,FALSE,0,2,/home/titan7/yogesh/DNNDR2_MD/structures/esm1v_map2k,esm1v_map2k.sdf,9,,ligprep_map2k-esm1v_ligands.maegz,9,46012,0,Tz1bQ0hdYzFbY0hdW2NIXVtjSF1bY0hdYzFPUCg9TykoW09IXSlbT0hd,J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,0.0734,0.0734,0,0.0645,0.138,-2,2,OPLS3e,1.711,TRUE,ligprep_map2k-esm1v_ligands.maegz:9-1,glide-dock_SP_map2k-esm1v_ligands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glide-grid_map2k,12,3,-5.747,-0.442,-1.039,-1.612,-5.811,-0.884,-0.32,0,-2.995,-18.855,-7.187,0.408,0,-42.119,-26.043,0.287,1,282,0.065,,,,,,,,,,,,,,
,ligprep_map2k-esm1v_ligands.maegz:8,589,esm1v_map2k.8,18-08-2021 07:49,18-08-2021 07:49,CHEMBL2079152,None,FALSE,0,2,/home/titan7/yogesh/DNNDR2_MD/structures/esm1v_map2k,esm1v_map2k.sdf,8,19_S_17_20_24_35,ligprep_map2k-esm1v_ligands.maegz,8,46012,0,W2NIXTFjKEYpW2NIXWMoRilbY0hdYzEtYyhbY0hdYzJbTkhdQyg9TylbTkgyXSlzYzJDKD1PKVtOSF1bQ0BASF0zW0NIMl1bTkhdW0NIMl1bQ0gyXVtDSDJdMw==,J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,0.0004,0.0003,0,0.0002,0.001,1,1,OPLS3e,30.13,TRUE,ligprep_map2k-esm1v_ligands.maegz:8-1,glide-dock_SP_map2k-esm1v_ligands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glide-grid_map2k,11,6,-5.721,-0.22,-0.652,-1.344,-5.721,-1.217,-0.32,0,-1.4,-37.552,-9.488,0.667,-0.15,-61.59,-47.04,7.719,10,143,0,,,,,,,,,,,,,,
,ligprep_map2k-esm1v_ligands.maegz:19,590,esm1v_map2k.19,18-08-2021 07:49,18-08-2021 07:49,CHEMBL2070706,None,FALSE,0,2,/home/titan7/yogesh/DNNDR2_MD/structures/esm1v_map2k,esm1v_map2k.sdf,19,19_S_17_20_24_35,ligprep_map2k-esm1v_ligands.maegz,19,46012,0,W2NIXTFjKEYpW2NIXWMoRilbY0hdYzEtYyhbY0hdYzJbTkhdQyg9TylbTkgyXSlzYzJDKD1PKVtOSF1bQ0BASF0zW0NIMl1bTkhdW0NIMl1bQ0gyXVtDSDJdMw==,J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,0.0004,0.0003,0,0.0002,0.001,1,1,OPLS3e,30.13,TRUE,ligprep_map2k-esm1v_ligands.maegz:19-1,glide-dock_SP_map2k-esm1v_ligands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glide-grid_map2k,25,6,-5.721,-0.22,-0.652,-1.344,-5.721,-1.217,-0.32,0,-1.4,-37.552,-9.488,0.667,-0.15,-61.59,-47.04,7.719,10,143,0,,,,,,,,,,,,,,
,ligprep_map2k-esm1v_ligands.maegz:22,591,esm1v_map2k.22,18-08-2021 07:49,18-08-2021 07:49,CHEMBL279466,None,FALSE,0,2,/home/titan7/yogesh/DNNDR2_MD/structures/esm1v_map2k,esm1v_map2k.sdf,22,,ligprep_map2k-esm1v_ligands.maegz,22,46012,0,Tz1QKFtPSF0pKFtPSF0pT2MxYyhbQ0hdPU8pW2NIXVtjSF1bY0hdYzFbQ0hdPU8=,J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,0.0734,0.0734,0,0.0645,0.138,-2,2,OPLS3e,3.226,TRUE,ligprep_map2k-esm1v_ligands.maegz:22-1,glide-dock_SP_map2k-esm1v_ligands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glide-grid_map2k,28,4,-5.706,-0.38,-0.938,-1.539,-5.77,-0.688,-0.356,0,-2.874,-20.452,-7.71,0.327,0,-45.19,-28.162,0.678,2,379,0.065,,,,,,,,,,,,,,
,ligprep_map2k-esm1v_ligands.maegz:4,592,esm1v_map2k.4,18-08-2021 07:49,18-08-2021 07:49,CHEMBL24336,None,FALSE,0,2,/home/titan7/yogesh/DNNDR2_MD/structures/esm1v_map2k,esm1v_map2k.sdf,4,,ligprep_map2k-esm1v_ligands.maegz,4,46012,0,Tz1QKFtPSF0pKFtPSF0pT2MoW2NIXVtjSF0xKVtjSF1bY0hdYzFTQyhGKShGKUY=,J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1.2739,0,1.2739,1.3456,1.346,-1,1,OPLS3e,0.104,TRUE,ligprep_map2k-esm1v_ligands.maegz:4-2,glide-dock_SP_map2k-esm1v_ligands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glide-grid_map2k,6,5,-5.594,-0.35,-0.881,-1.483,-6.939,-1.648,-0.16,0,-2.587,-22.523,-12.82,0.505,0,-51.95,-35.344,3.984,3,293,1.346,,,,,,,,,,,,,,
,ligprep_map2k-esm1v_ligands.maegz:26,593,esm1v_map2k.26,18-08-2021 07:49,18-08-2021 07:49,CHEMBL517553,None,FALSE,0,2,/home/titan7/yogesh/DNNDR2_MD/structures/esm1v_map2k,esm1v_map2k.sdf,26,15_S_14_20_16_32,ligprep_map2k-esm1v_ligands.maegz,26,46012,0,W2NIXTFjKEYpW2NIXVtjSF1bY0hdYzEtYyhzYzJbTkhdQyg9TylbTkgyXSlbY0hdYzJDKD1PKVtOSF1bQ0BIXTNbQ0gyXVtDSDJdW0NIMl1bTkhdW0NIMl0z,J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,0.0003,0.0003,0,0,0,1,1,OPLS3e,35.073,TRUE,ligprep_map2k-esm1v_ligands.maegz:26-1,glide-dock_SP_map2k-esm1v_ligands,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glide-grid_map2k,35,6,-5.576,-0.223,-0.652,-1.322,-5.576,-2.103,-0.32,0,-1.591,-38.155,-2.231,0.727,-0.047,-56.428,-40.386,3.442,134,19,0,,,,,,,,,,,,,,
,ligprep_map2k-esm1v_ligands.maegz:35,594,esm1v_map2k.35,18-08-2021 07:49,18-08-2021 07:49,CHEMBL2070700,None,FALSE,0,2,/home/titan7/yogesh/DNNDR2_MD/structures/esm1v_map2k,esm1v_map2k.sdf,35,15_S_14_20_16_32,ligprep_map2k-esm1v_ligands.maegz,35,46012,0,W2NIXTFjKEYpW2NIXVtjSF1bY0hdYzEtYyhzYzJbTkhdQyg9TylbTkgyXSlbY0hdYzJDKD1PKVtOSF1bQ0BIXTNbQ0gyXVtDSDJdW0NIMl1bTkhdW0NIMl0z,J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,0.0003,0.0003,0,0,0,1,1,OPLS3e,35.073,TRUE,ligprep_map2k-esm1v_ligands.maegz:35-1,glide-dock_SP_map2k-esm1v_ligands,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glide-grid_map2k,50,6,-5.576,-0.223,-0.652,-1.322,-5.576,-2.103,-0.32,0,-1.591,-38.155,-2.231,0.727,-0.047,-56.428,-40.386,3.442,134,19,0,,,,,,,,,,,,,,
,ligprep_map2k-esm1v_ligands.maegz:11,595,esm1v_map2k.11,18-08-2021 07:49,18-08-2021 07:49,CHEMBL2070707,None,FALSE,0,2,/home/titan7/yogesh/DNNDR2_MD/structures/esm1v_map2k,esm1v_map2k.sdf,11,15_S_14_20_16_32,ligprep_map2k-esm1v_ligands.maegz,11,46012,0,RmMxYyhGKVtjSF1bY0hdW2NIXWMxLWMoc2MyW05IXUMoPU8pW05IMl0pW2NIXWMyQyg9TylbTkhdW0NASF0zW0NIMl1bQ0gyXVtDSDJdW05IXVtDSDJdMw==,J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,0.0003,0.0003,0,0,0,1,1,OPLS3e,39.158,TRUE,ligprep_map2k-esm1v_ligands.maegz:11-1,glide-dock_SP_map2k-esm1v_ligands,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glide-grid_map2k,16,6,-5.57,-0.214,-0.635,-1.308,-5.57,-2.128,-0.32,0,-1.395,-38.413,-2.74,0.667,-0.063,-54.297,-41.152,3.604,174,58,0,,,,,,,,,,,,,,
